inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,inspector_missing
INSP01446,2026-03-25,SCH0539,True,True,True,True,UNKNOWN,Harsh Mall,Good condition,False
INSP01444,2025-04-22,SCH0521,True,True,True,False,False,Nakul Saxena,No remarks,False
INSP01649,2025-11-14,SCH0082,True,True,True,False,False,Anya Sankaran,Toilets locked,False
INSP00587,2025-05-05,SCH0268,True,True,True,True,False,Jagat Patla,Good condition,False
INSP00628,2025-06-30,SCH0081,True,True,True,True,False,,Average,True
INSP01697,2025-07-27,SCH0449,True,True,False,True,True,Ansh Rout,No remarks,False
INSP02102,2026-03-03,SCH0422,True,True,True,False,False,Amruta Patel,Needs repair,False
INSP02200,2025-10-28,SCH0476,True,UNKNOWN,True,True,True,Nidra Radhakrishnan,Average,False
INSP00404,2025-07-22,SCH0015,True,True,True,False,True,Rayaan Gill,Good condition,False
INSP01155,2025-03-10,SCH0458,True,True,False,False,False,Aashi Bajaj,No remarks,False
INSP02256,2025-05-23,SCH0597,True,UNKNOWN,True,False,True,,,True
INSP02864,2025-10-11,SCH0473,True,True,True,False,False,Zehaan Krishnan,Toilets locked,False
INSP01683,2026-02-20,SCH0152,False,True,False,True,True,Daniel Balay,Average,False
INSP02057,2025-11-29,SCH0369,True,True,True,True,False,Baljiwan Saxena,Good condition,False
INSP00453,2025-10-07,SCH0026,UNKNOWN,True,True,True,False,Bishakha Nagar,No remarks,False
INSP02302,2026-02-15,SCH0536,True,False,True,True,True,Amara Mahal,No remarks,False
INSP01328,2025-04-18,SCH0081,True,UNKNOWN,True,False,False,Dayita Menon,Toilets locked,False
INSP02050,2026-01-07,SCH0280,True,True,True,True,False,Aashi Prashad,Toilets locked,False
INSP00881,2025-05-17,SCH0184,True,True,False,True,False,Nandini Tella,Average,False
INSP00624,2025-01-09,SCH0256,False,False,UNKNOWN,False,True,Darsh Datta,Average,False
INSP02394,2025-08-27,SCH0377,True,True,False,False,False,Laban Luthra,No remarks,False
INSP02914,2025-09-07,SCH0543,True,True,True,True,True,Unni Varma,Needs repair,False
INSP01788,2025-11-12,SCH0495,False,True,True,True,True,Kai Sankar,No remarks,False
INSP00263,2025-10-18,SCH0444,False,True,True,False,False,Keya Randhawa,Needs repair,False
INSP01635,2025-12-15,SCH0393,True,False,UNKNOWN,True,False,Vasudha Venkatesh,Average,False
INSP01439,2025-11-29,SCH0577,True,True,True,True,True,Ekiya Nayak,,False
INSP02199,2025-08-13,SCH0383,True,True,True,True,True,Orinder Dutta,Average,False
INSP01970,2025-08-08,SCH0164,UNKNOWN,True,True,False,False,Pavani Gola,Average,False
INSP02521,2025-12-09,SCH0443,True,True,True,False,True,,Good condition,True
INSP01803,2026-02-22,SCH0314,True,True,True,True,True,Triveni Goel,Needs repair,False
INSP00641,2025-07-04,SCH0079,True,True,True,UNKNOWN,True,Devika Kumar,No remarks,False
INSP02386,2025-12-31,SCH0357,True,False,True,True,False,,,True
INSP02599,2026-02-20,SCH0191,UNKNOWN,True,UNKNOWN,True,False,,,True
INSP02973,2026-03-03,SCH0028,True,True,True,True,False,Faqid Parmer,Needs repair,False
INSP01960,2026-02-28,SCH0240,True,False,True,False,True,,Good condition,True
INSP00489,2026-02-19,SCH0195,True,True,True,True,False,Kavya Gade,Good condition,False
INSP01844,2025-12-21,SCH0048,True,UNKNOWN,True,UNKNOWN,True,Harinakshi Gole,Average,False
INSP01735,2025-06-19,SCH0107,True,True,True,True,True,Eshana Bhatia,Needs repair,False
INSP00147,2025-07-09,SCH0201,True,True,True,True,True,Tejas Hora,Average,False
INSP01535,2025-06-09,SCH0247,True,True,True,False,UNKNOWN,Yutika Dugal,Toilets locked,False
INSP01987,2025-05-12,SCH0274,True,True,True,False,False,Jai Sarkar,Needs repair,False
INSP01370,2026-01-31,SCH0165,False,False,True,True,True,Manan Ravel,No remarks,False
INSP02451,2025-11-07,SCH0371,True,False,False,False,False,Maanas Patla,,False
INSP02812,2025-11-14,SCH0371,False,UNKNOWN,True,False,True,,,True
INSP00660,2025-09-01,SCH0055,True,False,False,True,False,Ranbir Mitra,No remarks,False
INSP01795,2025-04-23,SCH0197,True,True,False,True,True,Jacob Gaba,Good condition,False
INSP02512,2025-04-03,SCH0096,False,True,False,True,True,,Average,True
INSP00187,2025-10-22,SCH0527,True,True,True,True,True,Ganga Murty,No remarks,False
INSP01148,2025-09-06,SCH0363,True,True,True,True,True,Darika Sarna,Good condition,False
INSP00609,2025-05-12,SCH0593,False,True,True,True,True,Falak Kamdar,,False
INSP02192,2026-02-27,SCH0231,True,True,True,False,False,,No remarks,True
INSP02800,2025-05-20,SCH0019,True,True,True,False,True,Rajata Salvi,Good condition,False
INSP01931,2025-07-23,SCH0045,UNKNOWN,True,True,True,False,Veer Naik,,False
INSP00198,2025-12-27,SCH0403,True,False,True,True,True,Gaurika Kaur,Needs repair,False
INSP02328,2026-03-27,SCH0161,True,True,True,True,True,Charvi Parmer,Needs repair,False
INSP00294,2026-03-18,SCH0064,True,False,True,UNKNOWN,False,Michael Badami,,False
INSP00767,2025-08-23,SCH0248,True,True,True,True,False,Devansh Ganesh,Average,False
INSP00401,2025-07-14,SCH0040,True,True,False,True,True,Gunbir Sekhon,Average,False
INSP00123,2025-09-11,SCH0312,True,True,True,UNKNOWN,False,Pahal Parmar,,False
INSP00203,2025-07-18,SCH0274,False,True,True,False,False,Aadhya Sarna,Good condition,False
INSP00836,2026-02-13,SCH0504,True,True,True,True,False,Brinda Joshi,Good condition,False
INSP02295,2025-09-05,SCH0446,False,True,True,UNKNOWN,False,Yochana Mahal,,False
INSP01440,2025-12-11,SCH0352,False,True,True,True,True,Damini Comar,Good condition,False
INSP01734,2025-06-27,SCH0372,True,False,True,True,True,Christopher Sharaf,,False
INSP01696,2025-10-11,SCH0578,True,UNKNOWN,False,True,UNKNOWN,Pavani Vyas,Toilets locked,False
INSP01708,2025-04-16,SCH0037,True,False,False,False,True,Amol Keer,Average,False
INSP01154,2025-12-09,SCH0503,False,True,True,True,False,Vincent Modi,Toilets locked,False
INSP01662,2025-09-13,SCH0219,False,False,True,True,True,Upma Mammen,Good condition,False
INSP02433,2025-08-15,SCH0237,False,True,True,True,True,Harini Dhar,No remarks,False
INSP01760,2025-09-02,SCH0413,True,True,True,True,False,Chaaya Garg,Average,False
INSP00855,2026-01-26,SCH0431,True,True,True,True,True,Sanya Ganesan,Average,False
INSP01590,2025-12-23,SCH0340,True,True,True,True,True,Hardik Mistry,Good condition,False
INSP02268,2025-11-09,SCH0542,True,True,True,False,False,Nitesh Bhavsar,No remarks,False
INSP00642,2025-11-07,SCH0387,True,True,True,True,True,Kamya Sahota,Average,False
INSP00002,2026-02-26,SCH0529,True,True,False,False,True,Charita Rout,Toilets locked,False
INSP02161,2025-04-21,SCH0299,True,False,False,True,False,Isha Rattan,Good condition,False
INSP00699,2025-07-09,SCH0148,True,True,True,True,True,Mitali Kakar,Average,False
INSP01637,2025-07-04,SCH0445,True,True,False,UNKNOWN,False,Chandani Bedi,,False
INSP01292,2026-03-14,SCH0203,UNKNOWN,False,True,True,False,Xavier Banerjee,Toilets locked,False
INSP02999,2025-12-07,SCH0514,False,True,False,True,False,Harita Deep,Needs repair,False
INSP02490,2025-06-10,SCH0527,True,True,False,True,False,Yatin Nayak,,False
INSP01521,2025-07-02,SCH0515,False,True,False,False,False,Dalaja Comar,Needs repair,False
INSP01854,2026-01-31,SCH0201,True,True,False,True,True,Yasti Savant,Toilets locked,False
INSP01137,2025-11-05,SCH0358,True,True,True,True,True,,Toilets locked,True
INSP01632,2025-07-31,SCH0269,False,True,True,False,False,Baghyawati Dash,,False
INSP01999,2025-10-11,SCH0558,True,True,False,True,False,Oscar Bir,Needs repair,False
INSP00664,2025-10-09,SCH0235,True,False,True,True,False,,,True
INSP00684,2025-08-24,SCH0586,True,True,True,True,True,Edhitha Palla,Average,False
INSP01258,2025-05-05,SCH0388,True,True,True,False,True,Chandani Comar,,False
INSP00318,2025-08-21,SCH0387,True,True,True,True,False,Triveni Walla,Needs repair,False
INSP00649,2025-12-10,SCH0223,True,True,True,True,UNKNOWN,Kamala Parikh,Needs repair,False
INSP01435,2025-05-05,SCH0545,True,True,True,True,False,Harish Shroff,Average,False
INSP01480,2025-10-16,SCH0004,False,True,True,True,True,Meghana Sahota,,False
INSP00710,2025-12-13,SCH0336,True,True,True,True,True,Chanakya Nayak,Good condition,False
INSP01283,2025-07-12,SCH0021,False,True,False,True,False,,Good condition,True
INSP01769,2025-07-13,SCH0186,True,True,True,False,False,Yauvani Gulati,Needs repair,False
INSP00973,2026-03-22,SCH0534,False,True,True,True,True,Dipta Lad,Toilets locked,False
INSP02676,2025-05-11,SCH0385,True,False,False,UNKNOWN,UNKNOWN,Thomas Munshi,Good condition,False
INSP02681,2025-10-19,SCH0557,True,True,True,True,UNKNOWN,Qasim Dugar,Good condition,False
INSP01307,2025-10-12,SCH0534,False,True,False,True,UNKNOWN,Gauri Chaudhari,Toilets locked,False
INSP01401,2025-06-18,SCH0519,True,False,True,False,True,Liam Sandhu,Average,False
INSP01409,2025-08-07,SCH0110,True,True,True,True,True,Pahal Pillay,Average,False
INSP02238,2025-07-12,SCH0140,True,True,True,True,False,Kamya Tripathi,Toilets locked,False
INSP01497,2025-07-31,SCH0535,False,UNKNOWN,True,False,True,Chaaya Lalla,Average,False
INSP02039,2025-12-27,SCH0024,True,True,False,True,True,Luke Mann,Good condition,False
INSP01530,2025-06-05,SCH0182,False,True,False,True,True,Janya Swaminathan,No remarks,False
INSP01664,2025-11-30,SCH0076,False,True,True,False,True,,Good condition,True
INSP01355,2026-02-28,SCH0254,UNKNOWN,True,False,True,UNKNOWN,Abhimanyu Gera,Good condition,False
INSP01644,2026-08-01,SCH0229,True,True,True,True,False,Ekapad Butala,Average,False
INSP01052,2025-08-02,SCH0263,True,True,True,False,UNKNOWN,Avi Borra,Good condition,False
INSP00796,2026-03-25,SCH0552,True,True,True,UNKNOWN,True,Harita Prabhu,Good condition,False
INSP02694,2026-02-19,SCH0590,True,False,True,True,False,,Needs repair,True
INSP01598,2025-05-01,SCH0028,True,True,UNKNOWN,True,True,Tanveer Doctor,Good condition,False
INSP02605,2025-08-31,SCH0052,False,True,False,True,False,Zashil Khurana,Toilets locked,False
INSP02730,2026-03-17,SCH0524,False,True,False,True,False,Ishanvi Gokhale,No remarks,False
INSP02626,2025-06-18,SCH0050,True,True,False,False,False,,,True
INSP01820,2025-07-01,SCH0195,True,False,False,False,False,Ekiya Golla,Good condition,False
INSP01723,2026-02-02,SCH0304,False,True,False,False,False,Advika Babu,,False
INSP01184,2025-08-04,SCH0073,True,True,True,True,True,Aarnav Karan,No remarks,False
INSP02573,2025-10-15,SCH0264,True,True,True,True,False,Netra Mahal,Average,False
INSP01060,2026-02-15,SCH0598,True,True,False,True,True,Urvashi Mitter,Average,False
INSP00541,2025-07-25,SCH0485,True,True,True,True,True,Vasana Hegde,,False
INSP01679,2025-08-10,SCH0325,True,False,True,True,False,Mitali Deshmukh,Toilets locked,False
INSP02797,2025-06-13,SCH0594,True,True,True,UNKNOWN,UNKNOWN,Vinaya Oommen,No remarks,False
INSP02533,2025-12-28,SCH0182,True,True,True,True,True,Ekanta Bhandari,No remarks,False
INSP01758,2025-07-27,SCH0427,True,True,True,True,True,Anjali Sani,,False
INSP01924,2025-10-12,SCH0438,True,True,True,True,False,Rayaan Lala,No remarks,False
INSP00096,2025-06-13,SCH0244,True,True,True,False,False,Vrinda Karnik,,False
INSP01021,2025-06-01,SCH0103,True,True,True,False,True,Yoshita Borah,,False
INSP00564,2026-03-12,SCH0182,False,True,False,UNKNOWN,False,Jonathan Kanda,Toilets locked,False
INSP02791,2025-07-02,SCH0056,True,UNKNOWN,UNKNOWN,False,True,Max Agate,Average,False
INSP00864,2025-05-26,SCH0212,True,True,False,True,False,Zashil Srivastava,,False
INSP01485,2025-09-07,SCH0107,True,True,False,True,False,,No remarks,True
INSP02940,2025-08-02,SCH0356,False,False,True,True,True,Falguni Ganesan,No remarks,False
INSP01882,2026-03-23,SCH0223,UNKNOWN,True,False,True,False,Chatresh Muni,Toilets locked,False
INSP01039,2026-01-26,SCH0254,True,False,True,True,False,,Toilets locked,True
INSP00207,2025-06-10,SCH0297,True,True,True,True,True,Qadim Taneja,No remarks,False
INSP00393,2025-12-30,SCH0098,True,UNKNOWN,True,True,UNKNOWN,Abdul Mitter,Needs repair,False
INSP02843,2025-04-21,SCH0269,False,True,True,True,True,Chaaya Pall,,False
INSP00871,2025-10-26,SCH0510,True,False,UNKNOWN,False,False,Upadhriti Dhar,Average,False
INSP00398,2025-11-14,SCH0292,True,False,True,False,True,Ekansh Magar,,False
INSP02815,2025-05-15,SCH0173,False,False,True,False,True,Azaan Pingle,Toilets locked,False
INSP01029,2025-05-10,SCH0282,True,False,False,True,True,Mitali Sane,Needs repair,False
INSP02691,2026-01-16,SCH0084,True,True,True,True,True,Krishna Mukhopadhyay,,False
INSP01486,2026-01-19,SCH0210,True,False,True,UNKNOWN,True,Caleb Sha,Needs repair,False
INSP02661,2025-09-06,SCH0555,True,True,True,False,True,Netra Tiwari,Needs repair,False
INSP00961,2025-04-23,SCH0355,True,True,True,False,UNKNOWN,Aadi Kuruvilla,Toilets locked,False
INSP01571,2026-02-15,SCH0236,True,True,True,False,False,Damini Iyengar,Needs repair,False
INSP02774,2026-02-03,SCH0534,True,False,False,True,True,,Good condition,True
INSP01896,2025-07-22,SCH0507,True,True,True,False,True,Naveen Narain,Needs repair,False
INSP02732,2026-03-17,SCH0156,False,False,True,True,True,Dayamai Goyal,Good condition,False
INSP02147,2025-11-05,SCH0367,True,True,True,True,False,Ayushman Dixit,No remarks,False
INSP00805,2025-11-25,SCH0174,False,True,True,True,True,,Needs repair,True
INSP01752,2026-01-31,SCH0229,UNKNOWN,True,UNKNOWN,True,False,Abha Thakur,,False
INSP02455,2025-10-27,SCH0439,True,True,True,True,False,,Needs repair,True
INSP00503,2026-03-21,SCH0389,False,True,True,False,False,Krishna Dave,Toilets locked,False
INSP02978,2026-01-29,SCH0039,UNKNOWN,True,True,False,UNKNOWN,Kamya Goswami,Needs repair,False
INSP00780,2025-06-06,SCH0295,True,False,True,UNKNOWN,True,Balveer Sani,Toilets locked,False
INSP01864,2025-05-16,SCH0221,False,True,True,False,False,Aditya Ganguly,,False
INSP00201,2025-05-17,SCH0024,True,True,True,False,False,,Good condition,True
INSP02183,2025-05-20,SCH0267,True,True,UNKNOWN,True,True,Niharika De,Average,False
INSP02089,2026-02-19,SCH0557,UNKNOWN,True,False,False,False,Eesha Minhas,,False
INSP02279,2025-07-18,SCH0443,True,True,True,True,UNKNOWN,Jonathan Bava,No remarks,False
INSP01797,2025-08-19,SCH0267,True,True,True,UNKNOWN,True,Anthony Mani,Good condition,False
INSP00379,2025-09-17,SCH0024,True,False,True,UNKNOWN,False,Aarini Nagy,Good condition,False
INSP02337,2025-08-01,SCH0355,True,UNKNOWN,True,False,True,Chatresh Datta,,False
INSP00419,2025-07-07,SCH0522,True,True,False,True,True,Tanveer Vala,Good condition,False
INSP01699,2025-07-28,SCH0012,False,True,False,True,False,,,True
INSP00392,2025-09-25,SCH0403,True,True,True,UNKNOWN,True,Orinder Nanda,Needs repair,False
INSP02641,2026-07-03,SCH0233,False,True,False,False,True,Baghyawati Johal,Toilets locked,False
INSP01523,2025-06-10,SCH0463,False,True,False,True,False,Frado Chandran,Needs repair,False
INSP01163,2025-10-12,SCH0377,True,True,True,False,False,Xiti Chandra,Needs repair,False
INSP01496,2025-04-20,SCH0300,True,True,True,UNKNOWN,False,Umang Raman,,False
INSP02696,2025-11-14,SCH0159,True,True,True,False,False,Saumya Buch,Average,False
INSP02028,2025-09-03,SCH0104,True,True,True,True,True,Falak Patil,,False
INSP01153,2025-10-21,SCH0049,True,True,True,True,True,Bimala Hayer,Average,False
INSP01368,2025-12-05,SCH0132,True,False,True,False,False,Radha Tara,Good condition,False
INSP02569,2026-03-25,SCH0148,False,False,True,False,True,Warinder Chatterjee,,False
INSP00065,2025-11-26,SCH0368,True,True,True,True,UNKNOWN,Aarna Kala,,False
INSP02063,2026-02-06,SCH0136,False,True,True,True,True,Brijesh Sule,Needs repair,False
INSP01181,2025-09-26,SCH0285,False,True,False,False,False,Waida Shan,Toilets locked,False
INSP00493,2026-03-05,SCH0472,True,True,False,True,UNKNOWN,Daksh Thaker,Needs repair,False
INSP00380,2026-01-22,SCH0578,True,True,True,True,True,,Toilets locked,True
INSP02236,2026-01-21,SCH0526,True,True,True,False,False,Damyanti Pant,,False
INSP00764,2025-04-09,SCH0222,False,True,True,True,True,Girik Sethi,,False
INSP02265,2026-02-06,SCH0420,True,True,True,True,True,Mekhala Pingle,,False
INSP00792,2025-12-22,SCH0419,True,True,True,True,True,Girish Barad,Average,False
INSP01077,2026-02-13,SCH0302,True,True,True,True,True,Jatin Sarma,Toilets locked,False
INSP00879,2025-11-11,SCH0588,True,True,True,False,False,Yashodhara Chaudhuri,Good condition,False
INSP00338,2026-03-13,SCH0512,True,UNKNOWN,True,True,True,Hredhaan Bumb,Good condition,False
INSP02768,2026-12-01,SCH0095,True,True,True,True,False,Alka Srinivasan,No remarks,False
INSP02344,2026-01-03,SCH0343,True,True,True,True,False,Nathaniel Kata,Toilets locked,False
INSP01017,2025-04-06,SCH0331,False,False,True,True,False,Kala Wason,Good condition,False
INSP01276,2025-06-14,SCH0343,True,True,False,False,False,,Good condition,True
INSP00456,2025-10-04,SCH0302,True,True,True,True,True,Aahana Contractor,Good condition,False
INSP00816,2025-06-25,SCH0492,True,True,True,False,False,Amol Brahmbhatt,Average,False
INSP02318,2026-08-03,SCH0523,True,True,UNKNOWN,True,False,Brijesh Pai,Average,False
INSP00996,2025-06-23,SCH0389,False,True,False,False,True,Sathvik Pillai,Needs repair,False
INSP01982,2025-08-24,SCH0100,True,True,True,False,True,Avi Ratta,No remarks,False
INSP00202,2025-05-27,SCH0045,False,True,True,False,True,Upadhriti Bandi,Average,False
INSP00162,2025-07-11,SCH0395,True,True,False,True,False,Anmol Nagy,,False
INSP01580,2025-11-04,SCH0043,True,True,False,False,False,,Needs repair,True
INSP02778,2025-12-05,SCH0574,True,True,True,True,False,Adweta Deep,Toilets locked,False
INSP02450,2025-10-16,SCH0375,True,True,True,True,False,,,True
INSP00703,2025-08-31,SCH0463,True,True,True,True,False,Indali Mann,Good condition,False
INSP01501,2025-05-02,SCH0596,True,True,True,UNKNOWN,True,Ekaja Chhabra,No remarks,False
INSP01130,2025-12-28,SCH0411,False,True,True,False,False,Omkaar Bora,Toilets locked,False
INSP02614,2025-08-07,SCH0263,True,True,UNKNOWN,True,True,Charles Barad,,False
INSP01022,2026-01-04,SCH0261,True,False,True,True,False,Yashawini Mani,Needs repair,False
INSP01586,2025-04-05,SCH0182,UNKNOWN,True,True,True,False,Rudra Puri,Toilets locked,False
INSP01956,2025-07-15,SCH0409,False,True,True,True,False,Warhi Prasad,Good condition,False
INSP02254,2025-12-31,SCH0528,True,True,False,True,False,Triya Oommen,Average,False
INSP00035,2025-08-28,SCH0336,True,True,True,True,False,Warhi Gulati,Toilets locked,False
INSP00776,2025-04-07,SCH0091,False,False,True,True,True,Jatin Ahluwalia,No remarks,False
INSP02557,2026-02-06,SCH0078,False,True,False,False,True,Laksh Khatri,Needs repair,False
INSP01479,2025-12-01,SCH0245,False,True,True,True,True,Ekalinga Banerjee,Good condition,False
INSP01391,2025-03-06,SCH0083,False,True,False,False,True,Riya Pandey,Average,False
INSP02140,2025-05-15,SCH0450,True,True,False,True,True,David Bhardwaj,Good condition,False
INSP01364,2025-08-02,SCH0391,True,True,True,True,True,Kalpit Dixit,Needs repair,False
INSP02946,2026-02-16,SCH0479,True,True,False,False,True,Ethan Balay,No remarks,False
INSP02613,2025-04-22,SCH0288,UNKNOWN,False,True,False,False,,No remarks,True
INSP02825,2025-05-18,SCH0563,True,True,True,False,False,Vidhi Borah,,False
INSP02042,2025-08-23,SCH0255,False,False,True,True,True,Omya Kurian,Toilets locked,False
INSP00242,2025-05-23,SCH0160,True,True,UNKNOWN,True,True,Samaksh Kaul,Needs repair,False
INSP02062,2026-01-08,SCH0366,True,True,UNKNOWN,True,True,Panini Mukhopadhyay,,False
